price,no_of_bedrooms,no_of_bathrooms,sqft_living,sqft_lot,no_of_floors,zipcode,house_age
745000.0,4,2.5,2760,13093,2.0,98075,35
371000.0,4,2.5,2550,4770,2.0,98038,19
545000.0,4,2.5,2080,8504,2.0,98029,33
443000.0,3,1.0,1280,5460,1.5,98133,93
287000.0,2,1.0,950,6350,1.0,98106,73
194000.0,3,1.0,1050,7577,1.0,98023,41
265000.0,3,1.0,1800,7650,1.0,98056,67
1140000.0,4,2.75,3840,10004,1.0,98040,61
699950.0,4,3.25,3674,12793,2.0,98166,37
433000.0,4,1.0,1710,7000,1.5,98125,74
200000.0,2,1.75,910,2693,1.0,98038,21
289571.0,3,1.5,1340,25160,1.0,98059,56
440000.0,4,2.75,2340,11034,1.0,98155,57
400000.0,3,1.5,1510,8360,1.0,98007,64
589000.0,4,2.5,2630,15000,2.0,98027,62
850000.0,5,2.25,3100,97661,2.0,98053,38
520000.0,3,1.0,940,3000,1.5,98122,121
555000.0,2,2.25,1370,1248,2.0,98102,24
470000.0,3,2.5,2480,5082,2.0,98065,20
207000.0,2,1.5,1068,1158,2.0,98028,34
379750.0,4,2.75,2390,9650,1.0,98003,48
709000.0,4,1.75,2170,4600,1.0,98117,74
240000.0,3,2.5,1520,9864,1.0,98092,31
445500.0,4,1.5,2210,10497,1.0,98166,71
1310000.0,5,2.5,3200,7863,1.0,98199,65
210000.0,3,1.5,1160,10125,1.0,98059,65
603000.0,4,2.5,2670,5895,2.0,98074,25
720000.0,3,2.5,2520,10012,2.0,98074,37
92000.0,2,1.0,760,5500,1.5,98168,77
600000.0,3,1.75,1310,5000,2.0,98107,123
725000.0,4,2.5,2750,13950,1.0,98146,76
409950.0,5,2.25,1790,10300,1.0,98155,63
515000.0,3,2.5,1790,7167,2.0,98074,35
495000.0,4,2.5,2400,11640,1.0,98058,56
998000.0,4,2.25,2420,10200,2.0,98040,51
630000.0,3,1.75,1710,8767,1.0,98033,38
410000.0,3,1.75,2000,7480,1.0,98177,52
602000.0,3,2.25,1580,11580,1.0,98006,45
750000.0,4,2.75,2310,10232,1.0,98006,44
711600.0,4,3.0,3580,9316,2.5,98007,33
1050000.0,4,4.0,4320,8709,2.0,98027,18
700500.0,3,2.5,2560,35265,2.0,98072,43
710000.0,4,2.5,3220,18618,2.0,98056,33
250000.0,3,2.0,1660,13085,1.0,98001,39
350000.0,4,1.75,2420,8400,1.0,98056,60
475000.0,7,3.5,2870,29699,1.0,98125,63
200000.0,2,1.0,830,7200,1.0,98118,104
450000.0,4,2.25,1710,7000,1.0,98034,52
316000.0,5,2.5,2600,4641,2.0,98058,19
310000.0,1,1.0,670,4920,1.0,98126,104
392000.0,3,1.5,1500,11975,1.0,98045,54
521000.0,3,3.25,1460,1254,3.0,98103,24
495000.0,2,2.0,1540,7110,1.0,98117,75
209000.0,3,1.75,1250,8084,1.0,98001,57
809950.0,4,2.0,2230,9900,1.5,98005,65
400000.0,2,1.75,1800,224769,1.0,98038,74
415000.0,4,2.5,2400,7292,1.0,98133,44
411000.0,4,2.0,2370,76665,2.0,98001,46
825000.0,2,2.0,1830,3600,1.0,98109,98
436000.0,3,2.25,1480,1384,3.0,98103,16
460000.0,4,2.5,2620,8331,2.0,98058,33
281000.0,3,1.0,1300,5782,1.0,98065,65
976000.0,4,1.5,3120,7680,1.0,98199,68
485000.0,4,2.5,2400,10364,2.0,98045,29
429000.0,3,2.5,1430,9240,2.0,98074,40
729000.0,3,2.5,2480,7428,2.0,98006,34
625000.0,3,2.5,2280,4757,2.0,98075,21
218500.0,3,1.75,1390,9328,1.0,98092,37
175000.0,3,1.0,1030,8395,1.0,98023,64
442500.0,3,1.0,1120,8200,1.0,98125,86
480000.0,3,2.0,1300,3000,2.0,98115,38
715500.0,3,2.25,2410,9668,1.0,98117,59
432500.0,3,1.75,1470,7350,1.0,98052,61
875000.0,5,4.25,4720,18741,2.0,98053,19
605000.0,5,2.75,2910,13332,2.0,98146,84
1690000.0,4,4.0,5000,12941,3.0,98006,22
318000.0,3,2.25,1690,12662,1.0,98178,42
311300.0,2,1.0,1000,7228,1.0,98133,77
325000.0,5,2.75,2400,7904,1.0,98188,32
795000.0,5,3.5,3330,3705,2.0,98006,16
558000.0,4,2.25,2060,10358,1.0,98006,62
370000.0,4,2.5,3090,18645,2.0,98023,29
598850.0,4,2.5,2350,7245,2.0,98074,31
515700.0,3,2.5,2180,9722,2.0,98056,30
458000.0,3,2.5,1870,5013,2.0,98011,21
583500.0,3,2.25,3530,13000,2.5,98042,39
653750.0,4,2.5,2460,4166,2.0,98034,21
299000.0,3,2.5,1650,4725,2.0,98038,13
532000.0,5,3.0,3480,57499,1.0,98027,48
819000.0,3,2.75,3176,13391,2.0,98198,39
945000.0,4,2.25,2420,9000,1.0,98146,57
608700.0,4,2.5,2260,9696,1.0,98074,41
812000.0,4,2.0,2380,6122,1.0,98199,75
464000.0,5,2.5,3400,8970,1.0,98133,65
950000.0,4,2.5,3770,35081,2.0,98053,35
700000.0,4,2.5,2672,4297,2.0,98115,19
435000.0,3,1.0,1180,4219,1.0,98117,85
229500.0,3,1.5,1810,14400,1.0,98001,70
1580000.0,3,3.0,2610,22672,1.5,98166,72
265000.0,3,2.25,1450,13439,1.0,98003,61
995000.0,2,2.0,1600,64468,1.0,98072,74
590000.0,3,2.5,2650,9380,1.0,98155,49
740000.0,4,2.75,2490,17833,2.0,98125,45
360000.0,2,0.75,850,7710,1.0,98108,115
548500.0,4,2.0,1820,7200,1.0,98136,48
599000.0,3,1.75,1960,4788,1.0,98115,104
615000.0,3,1.75,2350,20820,1.0,98074,46
292000.0,3,1.75,1320,6600,1.0,98168,36
899000.0,4,2.5,3720,30649,2.0,98053,36
500000.0,3,1.5,2210,6500,1.0,98136,112
580000.0,3,2.5,1910,11550,1.5,98074,21
580000.0,4,2.5,2840,6268,2.0,98028,26
594000.0,3,1.0,1320,5000,1.0,98107,104
500000.0,3,2.5,2440,7600,1.0,98052,43
550000.0,4,2.5,2420,8056,1.0,98029,36
275000.0,3,1.75,1180,6260,1.0,98038,31
390000.0,3,2.25,1820,7420,2.0,98058,41
1250000.0,3,3.0,3760,8500,2.5,98116,114
250000.0,3,2.25,1560,15340,2.0,98168,27
405000.0,2,2.5,1790,5400,2.0,98052,45
213950.0,3,1.0,1430,7000,1.0,98023,56
232000.0,3,1.5,1390,11340,1.0,98031,61
207000.0,3,1.0,990,10800,1.0,98002,65
310000.0,3,1.75,1880,30346,1.0,98001,36
540000.0,3,2.5,2520,5000,3.0,98106,34
750000.0,4,1.5,2060,4000,1.5,98103,104
392500.0,4,2.5,2150,7303,2.0,98056,19
305000.0,5,2.5,2500,12220,1.0,98003,62
735000.0,3,2.5,2390,9157,2.0,98052,40
575000.0,4,2.5,2400,6137,2.0,98074,34
175000.0,2,1.0,660,5000,1.0,98106,109
291000.0,4,2.5,1580,6633,2.0,98042,40
791500.0,4,2.5,3250,8970,2.0,98075,30
475000.0,3,2.0,1880,9659,1.0,98155,73
238950.0,2,1.0,1190,11400,1.0,98178,73
470000.0,3,3.5,1280,1257,2.0,98107,24
420000.0,4,1.75,2380,15324,1.0,98074,46
440000.0,3,2.5,2040,7605,2.0,98045,28
656000.0,4,1.75,1440,4300,1.5,98117,95
559950.0,3,2.5,2120,4310,2.0,98053,23
600000.0,2,2.0,990,5416,1.0,98122,89
255000.0,3,1.0,1710,12000,1.0,98001,52
210750.0,4,1.5,1840,7076,1.5,98106,67
485000.0,4,1.0,1150,2560,1.5,98109,115
390000.0,3,2.5,2250,8076,2.0,98038,29
405000.0,3,2.5,2460,12600,1.0,98059,54
462500.0,4,1.0,1540,4500,1.5,98116,119
435000.0,4,2.25,2210,14073,1.0,98059,46
440000.0,3,2.5,1440,5434,2.0,98053,21
299950.0,3,1.75,1790,7650,1.0,98023,46
440000.0,2,1.5,1120,1024,2.0,98122,54
312620.0,3,2.5,1260,11877,1.0,98045,49
372500.0,3,1.5,1180,12324,1.0,98074,43
297262.0,3,2.5,1730,8076,2.0,98003,30
735000.0,4,3.0,2250,7245,1.0,98005,61
430000.0,3,1.5,1550,5034,2.0,98177,102
241000.0,2,1.75,1070,9750,1.5,98014,29
201000.0,3,1.0,1460,9750,1.0,98042,55
570000.0,2,1.0,1060,4000,1.0,98115,114
538000.0,4,1.75,1840,9600,1.0,98052,57
729000.0,3,2.5,2440,4244,2.0,98052,13
331500.0,4,1.75,1700,14756,1.0,98006,69
110700.0,2,1.0,680,8064,1.0,98188,83
245000.0,3,2.0,1700,8448,1.0,98022,28
427000.0,3,1.75,2000,7111,1.0,98177,68
650500.0,4,1.75,2340,5940,1.0,98115,71
335900.0,2,1.0,1120,7440,1.0,98155,85
535000.0,2,2.0,1510,5133,1.5,98199,85
360000.0,5,2.0,2120,2400,1.0,98144,118
294900.0,3,2.25,1500,8100,1.0,98055,56
460000.0,2,1.0,1030,5934,1.0,98115,96
1770000.0,4,3.5,5440,38900,2.0,98053,34
463000.0,2,1.0,1150,4400,1.0,98112,119
332000.0,5,1.5,2420,43560,1.0,98022,62
199500.0,4,2.0,1750,8116,1.0,98056,81
247000.0,4,2.0,1750,8116,1.0,98056,81
442500.0,4,2.5,2170,14024,2.0,98019,32
600000.0,3,2.0,2540,237402,1.0,98022,17
449000.0,3,2.5,1690,3827,2.0,98053,19
725000.0,4,1.0,1600,4500,1.5,98115,98
215000.0,3,1.0,1060,7900,1.0,98058,63
582500.0,2,1.75,1990,6549,1.0,98115,76
305000.0,4,2.25,2210,9371,2.0,98032,56
734000.0,4,2.75,3090,7650,2.0,98042,65
300000.0,3,2.0,1050,10072,1.0,98019,38
525888.0,5,1.75,2550,71874,1.0,98027,64
711000.0,4,2.5,2095,4400,1.5,98116,114
360000.0,3,1.75,1520,12282,1.0,98155,46
357000.0,5,2.5,2750,12350,2.0,98031,37
235000.0,3,1.75,1200,9266,1.0,98002,64
550000.0,3,1.75,1830,9720,1.0,98040,96
324000.0,3,1.0,1160,7202,1.0,98133,67
420000.0,3,2.0,1750,9239,1.0,98133,35
450000.0,4,2.5,2400,7693,2.0,98059,21
825000.0,5,3.5,4140,6770,2.0,98027,20
272000.0,4,2.25,2115,6234,2.0,98002,26
481000.0,3,2.0,2580,15653,1.5,98166,34
500000.0,3,1.0,1220,3400,1.0,98117,97
448000.0,2,1.5,1630,3780,1.0,98107,84
480000.0,2,2.0,1350,4220,1.0,98053,20
475000.0,3,2.5,1690,2890,2.0,98053,20
472500.0,2,2.25,1700,2383,2.0,98029,19
291000.0,4,2.25,1890,7616,1.0,98003,45
294000.0,2,1.0,850,5250,1.0,98133,74
1010000.0,4,2.5,2480,12688,1.0,98004,57
442500.0,3,2.5,1690,3129,2.0,98053,22
170000.0,2,1.0,810,8424,1.0,98023,65
1580000.0,4,2.5,3980,16304,1.0,98004,56
665000.0,3,2.25,2580,6000,2.0,98144,99
1610000.0,5,4.5,6085,142725,3.0,98014,24
675000.0,2,1.75,2140,5000,1.0,98112,94
279900.0,2,1.75,1360,10000,1.0,98019,67
875000.0,4,1.5,1800,3245,1.5,98103,95
571000.0,3,2.5,1920,3867,2.0,98029,19
320000.0,3,1.0,860,5060,1.5,98133,97
525000.0,3,2.5,2340,35021,1.0,98038,38
1650000.0,8,2.75,4040,20666,1.0,98004,62
137900.0,3,1.75,1160,5082,1.0,98178,82
440000.0,3,2.25,1680,57063,2.0,98045,35
360000.0,3,1.0,1280,3870,1.0,98122,79
271000.0,4,1.5,1800,9576,1.0,98045,47
465000.0,6,3.25,4250,23326,1.0,98003,57
280000.0,4,2.5,2400,4596,2.0,98001,20
283000.0,2,1.0,940,6350,1.0,98103,82
411500.0,3,1.0,1110,7208,1.0,98052,44
282000.0,3,2.25,2420,7548,1.0,98023,57
535000.0,3,2.5,1850,1499,2.5,98199,19
554729.0,4,2.5,2020,4350,2.0,98199,81
868000.0,4,2.5,2020,4350,2.0,98199,81
427000.0,3,2.5,1830,65340,1.0,98045,33
455000.0,4,1.75,1920,6000,1.0,98125,70
595000.0,2,1.75,1280,8500,1.0,98033,71
400000.0,4,2.5,3130,5240,2.0,98038,20
770000.0,4,2.5,3920,12415,2.0,98075,27
742500.0,4,2.75,3100,3773,2.0,98122,105
1250000.0,4,2.5,3220,15600,1.0,98006,51
375000.0,3,2.0,1670,13775,1.0,98045,56
1560000.0,4,2.5,2700,17853,2.0,98004,64
545000.0,4,2.0,5461,22880,1.0,98032,60
1050000.0,4,3.25,4400,16625,2.0,98075,21
1570000.0,3,1.75,2190,8500,1.0,98112,67
178000.0,4,1.5,1200,11163,1.5,98092,54
262500.0,3,1.75,1470,10390,1.0,98031,35
730000.0,3,1.75,1650,5000,1.5,98107,124
395000.0,5,1.75,1840,10453,1.0,98166,76
355000.0,3,1.0,1210,6650,1.0,98008,65
299990.0,3,2.5,1870,8541,2.0,98023,35
1130000.0,4,3.25,3890,422096,1.5,98038,23
425000.0,4,2.25,2660,11200,2.0,98059,52
349000.0,2,1.0,1150,7552,1.0,98125,73
554950.0,4,1.75,1740,4816,1.0,98116,82
326000.0,6,3.0,2580,8064,1.5,98118,111
580000.0,4,1.75,1720,6975,1.0,98052,49
699000.0,3,2.5,2740,18455,2.0,98040,47
757000.0,3,2.75,2610,11290,1.0,98033,39
335000.0,3,1.75,1400,7920,1.0,98034,59
660000.0,3,2.0,2570,28500,1.0,98052,41
540000.0,4,2.75,2830,7334,2.0,98059,19
320000.0,5,2.25,2630,8625,2.0,98032,58
280000.0,3,2.5,1580,7918,2.0,98055,30
324000.0,3,2.0,1540,10931,1.0,98045,35
300000.0,3,1.0,2120,7735,1.0,98059,57
360000.0,3,1.75,1830,10000,2.0,98019,111
600000.0,3,2.5,2260,10153,2.0,98074,37
950000.0,4,1.75,2500,92347,1.0,98040,54
599950.0,3,3.25,1830,1804,3.0,98117,10
190000.0,4,1.0,1190,7920,1.0,98126,73
350000.0,4,1.75,2310,9002,1.0,98034,54
522000.0,3,1.0,1230,4600,1.5,98116,95
850000.0,3,2.5,2940,10809,2.0,98006,32
308000.0,3,1.0,1010,8800,1.0,98118,70
1020000.0,6,2.25,2550,5000,2.0,98117,117
397500.0,3,1.0,1480,5100,1.5,98103,86
186000.0,3,1.75,1460,7967,1.0,98023,47
436500.0,5,3.0,3110,12429,1.0,98011,47
710000.0,3,2.0,2140,4923,1.0,98103,96
1380000.0,5,3.25,3450,6360,2.0,98122,119
450000.0,3,2.25,1960,10682,1.0,98008,67
375000.0,4,2.75,1890,5240,1.0,98106,43
315000.0,2,1.0,2080,14659,1.0,98178,64
467500.0,3,1.0,1700,4165,1.5,98118,106
330000.0,3,1.0,1140,7316,1.0,98106,65
665000.0,3,2.5,3136,54450,1.5,98070,114
760000.0,4,3.25,2590,3889,3.0,98007,11
469000.0,3,1.75,1480,800,2.0,98136,10
408000.0,3,3.0,1500,1473,2.0,98122,24
851000.0,3,2.75,2660,10350,1.0,98008,53
410000.0,2,2.0,1350,3926,1.0,98053,17
235000.0,2,1.0,860,10500,1.0,98024,81
207100.0,2,1.0,1000,4500,1.0,98055,108
560000.0,4,2.5,2480,16360,1.0,98028,65
903000.0,3,2.75,3860,12786,2.0,98006,40
998500.0,3,1.75,2140,4800,2.0,98112,119
268500.0,4,1.75,1820,13600,1.5,98032,65
494950.0,2,1.75,2220,33000,1.0,98072,54
1130000.0,4,2.5,2660,11200,2.0,98004,25
250000.0,3,2.0,1470,12096,1.0,98030,82
449000.0,4,1.75,2350,54450,1.0,98027,53
1230000.0,3,2.25,2980,7700,1.0,98112,60
325000.0,4,2.0,1870,7700,1.0,98055,58
506000.0,5,3.0,2430,8000,1.0,98008,67
751000.0,4,2.5,2790,6538,2.0,98027,21
280000.0,3,2.5,1370,22326,2.0,98045,31
1120000.0,4,2.25,4470,60373,2.0,98072,36
580000.0,3,1.75,2040,81021,1.0,98053,44
665000.0,4,2.25,2340,5300,1.0,98008,61
450000.0,4,2.5,2520,8515,2.0,98019,25
389900.0,4,1.0,1710,117176,1.5,98055,82
427000.0,3,1.0,1200,5252,1.0,98007,62
265000.0,3,1.75,1330,12618,1.0,98188,41
398000.0,3,1.5,1310,2996,2.0,98144,26
354000.0,6,3.5,3020,4500,2.0,98178,83
339950.0,4,2.5,2260,6086,2.0,98030,25
399000.0,2,1.0,790,4000,1.0,98115,76
325000.0,2,2.0,970,5000,1.0,98034,41
998800.0,3,2.0,2250,8000,1.0,98177,69
350000.0,4,2.5,1530,2248,1.5,98144,110
1000000.0,4,1.75,1780,11436,1.0,98004,57
561000.0,3,2.5,2120,5277,2.0,98053,19
245000.0,2,1.0,1500,6685,1.0,98133,98
570000.0,2,1.0,1500,6685,1.0,98133,98
845000.0,4,3.0,2390,4000,1.5,98103,93
314500.0,4,2.5,2390,9600,2.0,98010,28
650000.0,3,1.75,2920,9370,1.0,98006,43
298000.0,2,1.0,850,5000,1.0,98055,117
500000.0,2,1.0,930,3200,1.0,98122,120
870000.0,4,2.5,3340,12248,2.0,98126,26
299000.0,2,1.0,710,6732,1.0,98126,82
527000.0,3,2.25,2240,6450,1.0,98125,45
420000.0,3,1.0,1060,7638,1.0,98007,58
290000.0,3,2.5,2360,8764,2.0,98022,33
1660000.0,4,2.75,3520,19200,1.0,98136,73
499990.0,3,1.75,1730,9334,1.0,98052,47
315000.0,3,1.75,1170,4000,1.0,98106,81
425000.0,4,2.25,3680,26266,2.0,98042,43
630000.0,3,2.5,2900,46609,2.0,98077,37
365000.0,3,1.75,1290,7205,1.5,98034,53
774000.0,4,2.75,2010,7000,2.0,98199,123
368888.0,3,1.5,1490,12186,1.0,98155,74
339500.0,4,2.5,1930,7862,2.0,98038,30
344950.0,4,1.75,2240,7500,1.0,98133,68
450000.0,3,2.0,2320,17688,1.0,98166,72
814950.0,4,2.75,2990,6626,2.0,98052,10
299900.0,4,2.5,2200,5730,2.0,98042,21
315000.0,3,2.0,1500,7828,1.0,98058,57
880000.0,3,1.75,3860,9000,1.0,98155,54
195000.0,3,1.5,1430,5200,1.0,98042,47
910000.0,5,2.75,3750,8279,2.0,98074,23
540000.0,5,2.5,3100,10189,2.0,98019,22
306000.0,3,2.5,1870,5874,2.0,98042,19
272000.0,4,2.25,2040,7600,1.0,98023,46
1300000.0,5,3.5,3700,8504,2.0,98105,74
450000.0,3,1.75,3150,9258,1.0,98027,54
450000.0,3,2.5,1990,12793,2.0,98028,31
310000.0,4,1.0,1740,11075,1.5,98133,59
530000.0,2,2.25,2080,11285,1.0,98042,70
435000.0,4,2.5,2060,10125,2.0,98028,45
485000.0,3,2.0,1590,11222,1.0,98177,76
690000.0,3,1.5,1760,4000,2.0,98102,102
305000.0,4,2.5,1620,4000,2.0,98038,16
300000.0,3,1.75,1210,7000,1.0,98058,49
289950.0,4,3.0,2040,5050,1.0,98092,31
575000.0,3,2.5,2270,9600,2.0,98011,34
1820000.0,4,4.5,6640,53330,2.0,98077,31
219000.0,3,1.5,1060,9600,1.0,98023,62
265000.0,4,3.0,1940,8170,1.0,98155,76
1110000.0,5,3.25,3070,5000,2.0,98103,18
200000.0,3,1.0,930,7590,1.0,98166,81
545000.0,4,2.75,2180,8480,1.0,98146,65
378000.0,3,2.5,2130,8404,2.0,98058,33
388000.0,2,1.75,800,4800,1.0,98136,102
425000.0,4,2.25,2200,8384,1.0,98155,65
536000.0,2,1.5,1130,746,2.0,98107,15
1180000.0,3,2.5,1970,23180,1.0,98136,87
629950.0,3,2.5,1680,1620,2.0,98119,10
465000.0,4,1.75,1470,5350,1.0,98125,69
545000.0,4,2.25,2390,40510,1.0,98072,55
592000.0,4,2.5,2300,11165,2.0,98008,45
446000.0,4,2.0,2280,43692,1.0,98038,67
375000.0,3,2.5,1330,816,3.0,98117,20
632500.0,5,2.5,2640,7096,2.0,98053,21
459950.0,4,1.75,2430,9747,1.0,98155,50
485000.0,4,2.5,2470,35073,2.0,98092,35
255000.0,3,1.0,1440,11330,1.0,98168,59
251750.0,3,2.0,1320,7200,1.0,98031,49
725000.0,3,2.5,2810,6300,2.0,98074,23
460000.0,3,3.25,1370,1194,3.0,98107,19
625000.0,3,2.5,2000,6341,1.0,98116,43
530000.0,3,1.75,1980,6760,1.0,98008,51
394950.0,3,2.5,2050,8172,2.0,98168,22
324950.0,4,1.75,2320,9240,1.0,98178,65
330000.0,3,2.25,1960,1985,2.0,98118,21
220000.0,4,1.75,1910,8171,1.0,98030,38
685000.0,3,3.25,2030,11070,2.0,98052,44
500000.0,3,2.25,2210,7680,1.0,98177,52
368000.0,4,2.75,2610,9426,1.0,98188,59
825000.0,3,2.25,2520,7975,2.0,98033,34
660000.0,6,1.75,1840,2774,1.0,98122,124
253000.0,3,1.75,1570,7416,1.0,98031,53
392500.0,4,2.75,2400,19923,1.0,98042,71
605000.0,3,1.75,1930,5400,2.0,98177,46
215000.0,3,1.0,1160,10384,1.0,98038,55
650000.0,4,2.5,2820,15000,2.0,98052,39
877500.0,4,2.0,3060,8000,2.0,98144,102
232500.0,3,1.0,1320,8450,1.0,98023,63
234000.0,2,2.0,1200,3624,2.0,98038,21
380000.0,3,1.75,1560,104108,1.0,98042,54
420000.0,5,2.25,3070,64033,1.0,98001,41
399950.0,3,1.0,1040,9600,1.0,98053,46
256750.0,3,2.5,1990,8991,1.0,98042,55
535000.0,3,2.5,1690,9626,2.0,98027,40
515000.0,3,2.0,1810,2738,2.0,98008,45
770000.0,4,1.75,2520,8442,1.0,98004,71
256000.0,3,2.5,1570,5113,1.0,98001,28
489900.0,3,1.0,1680,8910,1.0,98117,84
165000.0,3,1.5,1250,7200,1.0,98032,46
220000.0,3,1.5,1280,7742,1.0,98031,62
575000.0,4,2.5,4620,20793,2.0,98023,33
375000.0,3,2.5,1580,5725,2.0,98072,20
422250.0,3,1.75,1650,7145,2.0,98155,47
420000.0,3,1.75,1660,9600,1.0,98011,43
608000.0,4,2.5,2410,7140,2.0,98074,31
620000.0,3,2.25,1720,4000,1.5,98105,103
850000.0,3,2.5,3120,12406,2.0,98006,41
463000.0,4,2.5,2680,9928,1.0,98027,50
750000.0,5,1.75,2640,13290,1.0,98178,70
1070000.0,3,3.25,3730,13264,2.0,98077,35
290000.0,3,2.0,1700,6498,1.0,98038,38
525000.0,4,1.75,2280,5959,1.0,98116,77
319000.0,3,2.25,1220,2980,2.0,98034,38
592500.0,6,4.5,3500,8504,2.0,98155,44
350000.0,3,2.5,2010,14298,2.0,98070,47
454900.0,3,1.75,2130,9775,1.0,98027,51
272000.0,4,2.25,1800,9018,2.0,98022,32
357500.0,3,1.0,1070,10125,1.0,98033,63
285000.0,3,1.75,1020,5000,1.0,98118,70
280000.0,4,2.0,1600,6861,1.0,98003,30
477000.0,4,1.5,1380,7800,1.0,98125,96
750000.0,3,2.25,3270,168000,2.0,98056,42
595000.0,4,2.5,2100,3125,2.0,98107,117
525000.0,3,2.25,2110,2850,3.0,98103,23
319000.0,3,1.75,1640,53400,1.0,98070,58
225000.0,3,2.0,1320,5665,1.0,98023,38
485000.0,4,2.5,2420,10603,1.0,98028,66
341000.0,3,1.0,1390,4814,1.5,98115,116
674000.0,3,3.25,2320,6744,2.0,98125,10
442250.0,3,2.5,2170,8169,2.0,98059,21
591000.0,4,2.25,2710,38180,2.0,98077,47
276000.0,3,2.0,1450,8928,1.0,98042,26
394000.0,3,2.5,1370,4400,1.0,98034,36
355000.0,3,2.5,1810,3192,1.0,98019,23
260000.0,3,2.5,1420,14850,1.0,98032,61
300000.0,3,2.75,2090,9620,1.0,98023,37
310000.0,3,2.75,2090,9620,1.0,98023,37
209000.0,3,1.0,1330,6900,1.0,98023,48
344950.0,3,2.0,1330,7419,1.0,98034,39
230000.0,5,2.0,1910,7200,1.0,98178,73
336950.0,3,1.75,2310,7680,1.0,98032,46
700000.0,3,2.75,2500,7378,1.0,98177,76
230000.0,3,2.0,1310,7332,1.0,98038,37
443500.0,4,2.5,2040,21781,2.0,98014,30
471000.0,4,2.5,2040,21781,2.0,98014,30
595000.0,3,2.25,2400,16301,1.0,98115,62
470000.0,3,1.0,1400,4914,1.5,98117,95
600000.0,4,1.75,1700,7800,1.0,98052,49
1380000.0,4,3.75,3160,9525,2.5,98040,27
427800.0,3,1.75,1340,13241,1.0,98034,39
445000.0,4,2.0,1470,8395,1.0,98008,59
382000.0,3,1.75,1790,7679,1.0,98133,71
577000.0,3,1.5,1560,20251,1.0,98074,35
427000.0,3,2.5,2620,108464,2.0,98038,34
255000.0,3,1.0,1580,8206,1.0,98198,62
240000.0,3,1.0,1090,10000,1.0,98014,63
1230000.0,5,3.25,3240,6551,1.5,98115,85
435000.0,4,1.75,2520,7200,1.0,98056,69
1450000.0,3,1.75,2230,13529,1.0,98004,75
425000.0,4,3.0,2430,5502,2.0,98038,22
393000.0,2,1.0,1020,4200,1.0,98136,101
264950.0,4,1.0,1810,7500,1.0,98168,65
746500.0,4,2.5,3460,9699,2.0,98074,37
450000.0,3,1.0,2020,8100,1.0,98125,68
229950.0,3,2.0,1410,7466,1.0,98058,41
425000.0,2,1.0,750,4000,1.0,98108,91
2560000.0,4,2.5,5300,26211,2.0,98105,101
1400000.0,4,3.5,4380,66613,1.5,98077,31
753000.0,3,2.25,2290,9047,2.0,98006,40
310000.0,2,1.0,720,5750,1.0,98136,81
395000.0,2,1.0,1200,6014,1.0,98118,75
725000.0,3,2.5,2620,28703,1.0,98052,39
295000.0,4,3.0,2120,7650,2.0,98007,60
225000.0,3,1.75,1580,8820,1.0,98003,57
1700000.0,3,3.25,4160,35153,3.0,98040,23
431000.0,3,2.25,1830,8831,1.0,98034,45
358500.0,3,2.5,2000,8057,1.0,98042,26
595000.0,2,1.0,980,3600,1.0,98119,117
468000.0,4,2.5,3040,20682,2.0,98019,24
260000.0,4,1.0,1740,8100,1.0,98058,62
375000.0,3,2.0,1450,7300,1.5,98133,69
295000.0,3,2.5,1560,4200,2.0,98038,21
403900.0,4,2.5,2050,8909,1.0,98198,38
269950.0,3,1.75,1760,12823,1.0,98002,68
640000.0,3,3.5,1740,1975,2.0,98122,26
221000.0,3,1.0,910,8789,1.0,98148,58
255000.0,3,1.75,1700,7532,1.0,98030,37
300000.0,4,2.5,2620,4469,2.0,98042,16
270000.0,3,2.25,1500,7410,1.0,98058,51
575000.0,4,1.75,1630,5750,1.0,98116,77
246900.0,3,1.5,1370,9800,1.0,98001,56
635000.0,2,2.5,1390,1132,2.0,98102,18
450000.0,3,2.0,1540,67756,1.0,98077,124
215000.0,3,1.0,1190,7500,1.0,98042,56
785000.0,3,3.5,4500,21870,2.0,98092,20
522500.0,4,3.0,2370,8154,1.0,98125,47
150000.0,2,1.5,1360,1934,2.0,98092,46
199950.0,2,1.75,870,18537,1.0,98001,78
3000000.0,4,4.25,4850,12445,2.0,98034,35
379900.0,3,2.0,3110,44967,2.0,98058,25
950000.0,4,2.5,3700,7051,2.0,98029,18
865000.0,6,2.75,3500,5150,2.0,98117,115
785000.0,3,1.75,1670,9600,1.0,98040,63
245700.0,3,2.25,1640,8400,1.0,98032,56
951000.0,3,2.25,3400,12825,1.0,98118,63
499950.0,3,1.75,2060,3500,1.0,98118,73
257000.0,3,1.75,1330,36537,1.0,98092,35
549000.0,3,2.0,2330,3600,1.5,98122,124
1600000.0,3,2.75,3040,21052,2.0,98004,44
1400000.0,5,3.75,3700,7920,3.0,98115,41
619000.0,3,2.0,1990,3000,1.5,98144,97
311000.0,5,3.0,2020,5917,1.0,98108,31
600000.0,5,2.25,2980,7781,1.0,98125,64
1080000.0,4,3.5,3990,5267,2.0,98006,16
436000.0,2,1.0,790,6600,1.0,98122,75
205000.0,2,1.0,1060,8000,1.0,98168,83
514000.0,3,2.25,2260,54014,1.0,98072,62
530000.0,2,2.5,1900,2983,2.0,98053,18
511000.0,5,2.5,3361,6983,2.0,98092,18
